,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,size,color
2040,2.0,True,2017-12-17,A1UVWOQTPDSYGY,B005AGO4LU,Heather,"I **loved** these shoes when I got them. I've noticed that the foam inside tends to compress during a workout, though. I'll lace them tightly enough that they're nearly cutting off my circulation. 20 minutes later, I'm sliding out of them while doing sled pushes.",Foam compresses,1513468800, 11 B(M) US, Cool Grey/Volt/Pure Platinum
2041,5.0,True,2017-12-17,A18530DRJJ0QAF,B005AGO4LU,Phyllis Cecilia McCray,She loves them,Five Stars,1513468800, 8.5 B(M) US, Black/White/Anthracite/Stealth
2042,3.0,True,2017-12-05,A2LSGH30A8AN2Y,B005AGO4LU,Karen Andrews,"These are a bit longer than they should be. I usually wear a 9 but could have easily ordered a 8.5. The width is accurate.

The pink is even pinker than shown and the light gray is over the very bright pink so it isn't as gray as shown in the picture. It makes the shoe a bit overwhelming. Also two grommets on each shoe is dark. I'm not referring to the dark grommets closer to the toe as shown in the photo, I'm talking about two grommets up at the top of of the laces (opposite side of side shown in photo). I thought it was faulty at first until I noticed they were on the same side of each shoe. Kind of odd and not pictured.

Overall, they are very comfortable shoes which is why I am keeping them...even if you can see me coming from a mile away.",I usually wear a 9 but could have easily ordered a 8,1512432000, 9 B(M) US, Wolf Grey/Black-pink Blast/White
2043,5.0,True,2017-12-05,A1LKTJ6HKH077C,B005AGO4LU,m.e,great,Five Stars,1512432000, 8.5 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2044,5.0,True,2017-12-04,A1DX2WRQ2ZHAEK,B005AGO4LU,Amazon Customer,c,Five Stars,1512345600, 6.5 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2045,5.0,True,2017-11-30,A2PWOO618R3IKJ,B005AGO4LU,Faith Harrison,Love them!,Five Stars,1512000000, 9 B(M) US, Wolf Grey/Black-pink Blast/White
2046,3.0,True,2017-11-30,AERFS3FMQJJ9L,B005AGO4LU,Amazon Customer,"Very nice shoe, just a bit to snug/small for my foot. The Flex wire really makes it the shoe fit tight to your foot. I need more ""wiggle"" room in my footwear, otherwise I would have kept them.",Fits snug,1512000000, 9 B(M) US, Black/White/Anthracite/Stealth
2047,3.0,True,2017-11-28,A22FYN2DKXSWS0,B005AGO4LU,APrime Tower,"Not sure why, but my mid section of my foot starts to hurt using these shoes for a long day or a tough workout at the gym. I've owned other nike shoes of this line but that never happened to me.","Not sure why, but my mid section of my ...",1511827200, 6 B(M) US, black
2048,4.0,True,2017-11-28,A22WH1BPQH7XJD,B005AGO4LU,Priscilla Wallace ,My New Gym shoes! Love them,Love,1511827200, 10 B(M) US, Cool Grey/Pure Platinum/White/Volt
2049,5.0,True,2017-11-27,A3OP70LPLALBKN,B005AGO4LU,Chelsea,Perfect!,Five Stars,1511740800, 9 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2050,5.0,True,2017-11-27,A3OP70LPLALBKN,B005AGO4LU,Chelsea,Perfect!,Five Stars,1511740800, 9 B(M) US, Energy/Mtlc Silver/Black
2051,1.0,True,2017-11-19,A1BN6I0B2OF7WB,B005AGO4LU,goldenhikergirl,I usually wear a size 8 and they fit fine. These are way too narrow. Thought they might stretch out but they didnt. Had to give away.,TOO NARROW!,1511049600, 8 B(M) US, Black/White/Anthracite/Stealth
2052,5.0,True,2017-11-14,A2PYQN4T4LV0NP,B005AGO4LU,Brittany,"Great shoe! Outside arch is kind of high, but I'm still breaking them in. So I'm sure that will work it's way out. I originally ordered a 9, my regular size, and it was a tad too big. Returned and ordered an 8.5 and it fits perfect!",Consider sizing down 1 size,1510617600, 9 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2053,4.0,True,2017-11-11,A14LN0R1PQA5WI,B005AGO4LU,Robin,I had to return the first pair and buy a 1/2 size smaller.  First time I've had to buy smaller for Nike.,Seem to Run Big,1510358400, 8.5 B(M) US, Ocean Fog/Blue Grey/Mango
2054,5.0,True,2017-11-10,A35U6TP5276HMD,B005AGO4LU,LORNA DOUGLAS,Fit comfortable,Five Stars,1510272000, 10 B(M) US, Cool Grey/Pure Platinum/White/Volt
2055,5.0,True,2017-11-09,AKZNLII88A0KO,B005AGO4LU,Amazon Customer,"My favorite running shoes!  The wall of the shoe is very thin, which makes them very comfortable to wear if your feet swell as you run.  I would not recommend for use on concrete or a treadmill, as there isn't very much impact absorption, but they are perfect for trail running!",Perfect for trails,1510185600, 7 B(M) US, Black/White/Anthracite/Stealth
2056,4.0,True,2017-11-07,A3PZ1TJ71WPLXV,B005AGO4LU,Mellany Upshaw,Nice fit,Four Stars,1510012800, 9 B(M) US, Wolf Grey/Black-pink Blast/White
2057,2.0,True,2017-11-05,A3M69Q5SNV7U0X,B005AGO4LU,Amazon Customer,"I bought these for gym training - weight class and dance class (body jam, Zumba) - and really wanted to like them, since I loved the color and the light weight feel. But when I worked out high impact, my toes tingled, went numb and cramped because the toe bed is very narrow. Also, there wasn't enough cushion for me. When doing lunges, the ball of my feet hurt. Can't return them because I wore them several times. These might be fine for someone with a narrow foot.","Zumba) - and really wanted to like them, since I loved the color and the ...",1509840000, 7 B(M) US, Black/Green Glow-blue Glow-white
2058,5.0,True,2017-11-04,A2GOOFFNUI20XI,B005AGO4LU,Jerry Holley,"They fit perfect, extremely comfortable",Five Stars,1509753600, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
2059,3.0,True,2017-11-04,A10Z8PKPUJ7YHO,B005AGO4LU,Pen Name,No arch support but l love the colors!,Three Stars,1509753600, 9.5 B(M) US, Black/Green Glow-blue Glow-white
2060,4.0,True,2017-11-03,AHFAVT1MUB29W,B005AGO4LU,Diego,Shoe was somewhat large,Size problem,1509667200, 8.5 B(M) US, Wolf Grey/Black-pink Blast/White
2061,5.0,True,2017-11-02,A10X6EMVZGVX9E,B005AGO4LU,vanessa nix,love them!,Five Stars,1509580800, 8.5 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2062,4.0,True,2017-10-31,A3JPU96NVWGUF5,B005AGO4LU,AnonymousBeaver,"This is a great shoe for in gym workouts. I did take a 10 mile hike and had a blister on my pinky, but other than that these are very comfortable shoes!","True to size, would recommend",1509408000, 8 B(M) US, Grey
2063,5.0,True,2017-10-29,A2620Z0QR2OFYC,B005AGO4LU,matt,Comfortable and light,Best birthday present,1509235200, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
2064,5.0,True,2017-10-26,A312BTXKFHK927,B005AGO4LU,D. Bonnet,Purchased these for my wife as she has a similar pair that is wearing out.  She has feet are difficult to fit and these fit perfectly without pressure on sensitive portions of her feet.,Purchased these for my wife as she has a similar ...,1508976000, 10 B(M) US, Black/White/Anthracite/Stealth
2065,5.0,True,2017-10-26,A30HFZ2FW8CQBI,B005AGO4LU,Mecala Fitzpatrick,"I have pretty high arches and my calves always hurt at the gym with other shoes. I have been on the hunt for a good cross trainer that I can use to lift, take gym classes, and lightly jog/run on the treadmill. These have been wonderful! I don't ever have any pain in my calves or my feet when wearing these and they fit like a glove. Highly recommend!",I have pretty high arches and my calves always hurt at the ...,1508976000, 7 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2066,5.0,True,2017-10-25,AF70T61UO8MCD,B005AGO4LU,Deb Lyon,Great shoes,Five Stars,1508889600, 8.5 B(M) US, White/Metallic Silver/Black
2067,5.0,True,2017-10-24,AJX8JEGB4Z8AI,B005AGO4LU,Charla McDaniel,These were exactly what I expected.,Five Stars,1508803200, 8 B(M) US, Black/Green Glow-blue Glow-white
2068,5.0,True,2017-10-22,A2HMEEX4K9UX81,B005AGO4LU,Kerry,Love love love,Five Stars,1508630400, 8.5 B(M) US, Green Glow/Seaweed - Hasta - White
2069,3.0,True,2017-10-18,AKG96VVJ8XANP,B005AGO4LU,Sonia Dietrich,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,1508284800, 9 B(M) US, Wolf Grey/Black-pink Blast/White
2070,5.0,True,2017-10-13,A34LYR4FWZ77CA,B005AGO4LU,Amazon Customer,These shoes are awesome!!,Five Stars,1507852800, 8 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2071,3.0,True,2017-10-10,A2M3ZNLCYPZ5A1,B005AGO4LU,Luba Capps,"l always buy Nike shoes and been happy so far, but this time my left shoe fit perfectly while the right shoe was too loose on my heal and when I tighten it more it was hurting side of my foot.",l always buy Nike shoes and been happy so far,1507593600, 10.5 B(M) US, Black/White/Anthracite/Stealth
2072,5.0,True,2017-10-03,AQAY0P6DQAWDL,B005AGO4LU,Ashley Files,Bought these as my back up shoes but they have turned into my daily ones I go to! So comfortable and my feet don't hurt after long hours on my feet. I own a cleaning business so I need my feet not to hurt in the middle of the day.,Honestly Fantastic Shoes,1506988800, 6 B(M) US, Black
2073,5.0,True,2017-10-02,A246RG8KSPK5XS,B005AGO4LU,Amazon Customer,Absolutely love these shoes and color!! They are perfect for running! I run roughly 4 miles 3x per week. This is my second or 3rd pair of this exact style. Fit is perfect!,Absolutely love these shoes and color,1506902400, 8 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2074,5.0,True,2017-09-27,A2JCYVQLKWULGM,B005AGO4LU,Manda Lynn,Super comfy!,Five Stars,1506470400, 9 B(M) US, Black
2075,5.0,True,2017-09-27,A1EF7YWCNN7E9K,B005AGO4LU,Kelly M,Ordered half a size larger than my usual shoe size and fits perfectly.,Nike runs small,1506470400, 11.5 B(M) US, Cool Grey/Rage Green/Hyper Turquoise
2076,5.0,True,2017-09-26,AQWZQKD0N851T,B005AGO4LU,Birger B.,Fit well.,Five Stars,1506384000, 9.5 B(M) US, Black/White/Anthracite/Stealth
2077,5.0,True,2017-09-25,A3V6I3EA3X3SCE,B005AGO4LU,M Corrie,The fit was perfect! I Highly recommend this shoe.,Five Stars,1506297600, 7.5 B(M) US, Black/White/Anthracite/Stealth
2078,5.0,True,2017-09-20,AGT48Z76ZQSQU,B005AGO4LU,Amazon Customer,"Obsessed with these shoes! I was looking for good all around sneakers (running, walking, tennis, etc.) and these more than fit the bill. I was looking specifically for black nikes (I love the fit) with white soles (good for court sports); I was a little reluctant to purchase because I wasn't sure whether the black on the soles would contact the ground, but it doesn't!",Very Happy Customer,1505865600, 7.5 B(M) US, Black
2079,5.0,True,2017-09-18,A2W3B4YHP3HZ9R,B005AGO4LU,judy laurel,"Cute shoe, fit as expected, and very comfortable.",and very comfortable.,1505692800, 8.5 B(M) US, Black/White/Anthracite/Stealth
2080,5.0,True,2017-09-16,AGVYFU0PR5IWV,B005AGO4LU,Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000, 7.5 B(M) US, Black/Green Glow-blue Glow-white
2081,5.0,True,2017-09-14,A2SU06VTWMFP7C,B005AGO4LU,ange edmounds harrison,"Perfect fit, as always.",5 stars,1505347200, 8 B(M) US, Grey
2082,5.0,True,2017-09-13,AVZB7UFLT6VD,B005AGO4LU,Robbin,"Great shoe, very comfortable",Five Stars,1505260800, 8.5 B(M) US, Plure Platinum/Blue Glow/Wolf Grey
2083,5.0,True,2017-09-10,ANPPQ1G3RP88H,B005AGO4LU,Amazon Customer,Love these sneakers! Perfect fit and super light,Five Stars,1505001600, 9 B(M) US, Wolf Grey/Black-pink Blast/White
2084,5.0,True,2017-09-07,ABONZZSS8YG3K,B005AGO4LU,Delores Williams,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400, 8.5 B(M) US, Black/Green Glow-blue Glow-white
2085,5.0,True,2017-09-05,A2T8BWOO7BFBWY,B005AGO4LU,vera alster,Fit true to size,Five Stars,1504569600, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
2086,5.0,True,2017-09-04,A1NTI9B7VY30JM,B005AGO4LU,lezanaz,Love the fit,Five Stars,1504483200, 7.5 B(M) US, Black/White/Anthracite/Stealth
2087,4.0,True,2017-08-29,AM9TTLTT6DR1W,B005AGO4LU,Karen VanFossen,Nike always makes a good shoe ..abit rough breaking them in but after 9 hours on my feet anyone's feet would hurt abit,Nike always makes a good shoe.,1503964800, 8.5 B(M) US, Black/Green Glow-blue Glow-white
2088,1.0,True,2017-08-29,AP8CWOZ30P4GH,B005AGO4LU,Marie,Oops! I returned these because I ordered wrong size!,One Star,1503964800, 10.5 B(M) US, Black/White/Anthracite/Stealth
2089,5.0,True,2017-08-29,A2ORP5RT8NQ0Q7,B005AGO4LU,Jackie Carola,Extremely comfortable sneaker!,Five Stars,1503964800, 9 B(M) US, Black/White/Anthracite/Stealth
2090,5.0,True,2017-08-27,A5Z3UGOPDBJPW,B005AGO4LU,Carol,Good looking shoe, Shoes,1503792000, 8 B(M) US, Black
2091,4.0,True,2017-08-24,A2GWLCDWM7V59I,B005AGO4LU,Carol G,I have had this style before in a different color and have received many compliments on the shoes.  They are great walking shoes!  I wear orthotics and these shoes are one of the best I have found to accommodate them for fit.,Love these shoes,1503532800, 9 B(M) US, Pure Platinum/Blue Glow/Wolf Grey
2092,1.0,True,2017-08-24,A2XUQXG9J9SRTG,B005AGO4LU,JMH515,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800, 7.5 B(M) US, Cool Grey/Volt/Pure Platinum
2093,5.0,True,2017-08-21,A2R0RL0TF6E9VC,B005AGO4LU,SadDad,Great! Super comfy and cute! No issues and fit perfect!,perfect,1503273600, 10 B(M) US, Hyper Jade/Mtlc Silver/Hyper Turq
2094,5.0,True,2017-08-20,AB29N6EMOFEVW,B005AGO4LU,dan h.,Good shoes,Five Stars,1503187200, 7 B(M) US, Black/White/Anthracite/Stealth
2095,3.0,True,2017-08-17,A2Y2IKO63FNHQE,B005AGO4LU,Sandie,I returned them...found a Ryka pair I liked better,found a Ryka pair I liked,1502928000, 10 B(M) US, Black/Hyper Violet/Total Crimson/White
2096,5.0,True,2017-08-17,A1OK7HI3YI9682,B005AGO4LU,Mel B,BEST sneakers I've ever purchased!!!!,Five Stars,1502928000, 8 B(M) US, Black/White/Anthracite/Stealth
2097,5.0,True,2017-08-15,A39U1R8S96YIR4,B005AGO4LU,Amazon Customer,Excellent ...!!!,Five Stars,1502755200, X-Large, Wolf Grey/Platinum/White/Crimson
2098,5.0,True,2017-08-14,A1Z37N7XE7FRD2,B005AGO4LU,gi,"the best sneakers by far! I had never owned a pair of Nike sneakers, and I went solely on the reviews by others...
And I absolutely loved them!!",the best sneakers by far,1502668800, 8.5 B(M) US, Black/White/Anthracite/Stealth
2099,5.0,True,2017-08-12,A3LGYYLGO2KJOE,B005AGO4LU,Bree,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000, 9 B(M) US, Black/White/Anthracite/Stealth
2100,4.0,True,2017-08-11,A1J3XYI0M1D0LW,B005AGO4LU,ellen,Right one is slightly tight.. hope it will stretch out.. !!,Four Stars,1502409600, 10 B(M) US, Black/White/Anthracite/Stealth
2101,3.0,True,2017-08-08,A9KR8PT0Z47CL,B005AGO4LU,Chandler F,They're ugly: the toe is rounded and the material is weird. the Nike Womens Flex Trainer 6 is way better looking and costs about the same.,the Nike Womens Flex Trainer 6 is way better looking and costs about the same,1502150400, 9 B(M) US, Black/White/Anthracite/Stealth
2102,5.0,True,2017-08-08,A1AUEUD7NP1LUC,B005AGO4LU,Flip Flop Life,So lightweight and awesome!,Five Stars,1502150400, 11 B(M) US, Black/White/Anthracite/Stealth
2103,5.0,True,2017-08-07,A177WB7O660HS8,B005AGO4LU,shannon Donaldson,Luv them!!,Five Stars,1502064000, 8.5 B(M) US, Cool Grey/Volt-pure Platinum
2104,5.0,True,2017-08-04,A38BS1VCQ4XSGV,B005AGO4LU,ptovar,Love the color and fit. I use them to work on at the gym on the treadmill and they are very light and comfortable.,Love the color and fit,1501804800, 7.5 B(M) US, Wolf Grey/Black-pink Blast/White
